2
10000
121.96
121.44
119.987
117.2
115.373
116.213
115.547
115.32
112.067
110.187
113.813
109.947
107.587
110.32
115.84
119.827
120.64
126.72
128.013
125.267
126.8
134.933
139.76
140.027
143.2
148
152.533
159.613
163.92
169.493
173.24
174.533
173.36
172.973
172.08
171.147
171.933
173.987
177.12
176.48
178.96
180.253
179.373
178
178.347
178.68
178.507
180.427
178.293
179.773
179.747
180.893
179.72
177.227
176.787
174.2
172.08
172.693
171.267
170.96
167.16
167.547
166.693
167.88
167.12
165.48
165.44
164.373
161.813
160.093
155.253
153.427
150.867
146.653
144.173
141.08
139.28
143.507
139.667
137.2
135.267
130.773
128.187
125.92
125.28
125.413
125.933
120.16
118.68
122.267
121.387
122.347
116.92
115.947
116.347
119.773
127.48
134.107
135.173
132.2
121.733
122.68
122.24
118.093
117.413
116.853
117.827
114.6
111.773
106.627
109.933
105.147
110.653
113.307
118.693
120.427
124.96
128.16
126.84
126.64
128.24
135.64
137.64
139.947
143.987
150.053
155.067
159.787
164.067
170.12
176.333
175.813
174.227
174.12
171.72
172.627
174.933
176.587
179.387
181.533
182.533
184.427
182.747
181.547
181.827
181.12
183.587
184.28
181.88
182.44
181.453
182.147
182.613
179.773
176.533
175.853
175.453
174.973
174.253
174.107
172.493
171.387
170.6
168.2
167.253
166.187
166.933
166.253
164.44
161.44
158.693
155.813
152.987
146.653
141.96
140.96
140.44
141.96
141.693
139.493
137.533
134.08
131.36
129.08
123.12
123.933
127.573
121.293
118.653
118.827
122.107
124.747
116.333
114.693
114.187
117.707
125.533
132.32
135.08
133.107
118.747
123.8
120.413
120.813
117.627
119.547
115.093
113.707
107.227
105.987
109.8
104.707
112.84
114.68
117.507
120.04
123.827
125.067
126.627
129.16
131.32
136.88
136.507
142.067
148.48
157.107
159.467
162.707
166.027
171.973
174.88
175.307
174.053
176.293
176.68
178.133
178.573
179.627
182.307
182.96
184.56
185.32
184.773
185.84
187
186.16
186.573
189.027
189.093
186.893
185.96
183.493
183.253
180.64
177.68
181.4
181.64
177.32
177.48
176.827
176.387
174.893
172.187
170.84
170.053
168.267
168.427
166.733
166.613
162.16
162.08
159.36
154.587
150
144.52
141.187
138.747
142.147
139.907
141.147
139.013
136.613
131.52
128.773
125.493
127.293
128.4
122.533
120.147
120.413
121.36
121.307
117.933
120.387
115.28
118.373
125.76
130.227
134.107
134.173
125.44
123.947
121.187
118.04
120.053
116.453
112.547
110.173
105.68
107.227
109.413
106.147
109.2
112.467
117.853
121.973
125.64
125.027
127.12
130.227
133.88
136.253
139.453
146.24
153.84
158.933
164.013
166.893
171.707
176.253
175.68
174.2
176.213
177.987
181
183.44
183.44
183.56
183
183.547
183.813
186.747
187.133
187.333
188.507
190.84
189.973
191.453
192.067
190.147
186.613
184.467
184.373
186.453
183.413
182.92
182.92
179.96
179.507
176.747
175.053
175.653
172.387
172.4
170.787
170.987
169.84
166.16
164.853
164.773
164.227
158.613
157.68
151.733
146.787
143.373
139.853
138.667
136.413
138.507
139.027
137.813
133.2
131.04
126.08
126.773
126.147
121.72
122.707
120.147
121.84
120.627
119.76
118.253
116.827
110.933
122.68
128.24
132.56
135.4
126.6
124.96
116.827
123.533
121.133
112.067
109.52
105.467
105.107
105.56
109.373
111
112.147
112.787
114.88
122.173
125.667
123.773
128.24
129.747
133.907
139.933
142.64
153.053
155.373
161.44
166.187
169.24
174.053
180.12
178.573
176.747
178.6
181.013
182.627
184.347
184.96
183.96
183.6
184.293
186.693
189.56
188.133
189.787
190.373
192.013
190.72
192.067
191.787
190.133
187.067
185.547
187.693
189.733
185.027
183.04
185.547
182.467
180.627
179.2
178.867
175.12
172.96
172.027
173.107
172.013
168.333
167.587
166.08
165.2
162.667
158.787
159.067
154.747
149.053
144.707
143
141.813
138.027
136.867
136.88
134.72
132.32
131.547
131.44
127.907
128.507
123.747
125.32
121.84
123.08
121.4
122.227
120.133
119.747
113.613
122.387
129.333
129.253
131.72
125.027
121.133
119.587
122.04
117.547
111.787
108.067
104.253
108.4
108.293
111.72
113.467
112.787
112.96
116.16
120.72
123.213
124.427
127.867
130.453
134.8
141.827
145.733
155.04
155.893
159.32
162.107
167.773
174.067
176.147
177.507
176.507
178.853
183.013
184.347
184.64
185.107
185.573
185.813
187.52
189.427
190.64
189.64
189.947
190.853
191.507
191.493
193.307
191.347
188.667
189.933
189.92
189.68
191.693
187.227
185.053
185.48
183.547
180.373
179.253
178.467
180.16
175.587
173.147
175.6
173.587
171.253
169.68
168.187
166.24
164
162.747
159.48
155.627
149.84
146.44
144.787
144.213
138.533
135.067
136.987
134.013
133.133
129.533
132.667
126.707
127.707
124.107
124.973
123.56
119.253
120.533
122.587
120.24
122.013
119.36
120.067
129.213
134.227
132.667
123.733
119.96
122.693
120.493
118.373
111.76
106
105.16
110.013
110.12
113.787
115.44
113
112.88
113.64
119.107
121.587
127.173
128.227
132.96
136.88
141.533
148.72
156.253
158.653
162.227
162.24
166.627
171.813
171.44
175.587
174.88
178.533
184.213
183.347
186.027
187.12
187.773
186.8
189.747
191.267
190.867
192.773
192.64
192.053
191.333
193.147
193.747
191.253
191.6
192.52
192.387
193.053
191.2
187.76
184.707
183.907
183.387
182
179.373
176.987
176.973
176.28
175.173
172.787
175.013
172.947
172.827
169.973
168.08
167.413
163.76
158.48
155.267
151.733
150.733
147.293
146.307
139.72
135.013
134.093
134.587
135
134.827
133.16
129.24
129.64
127.067
122.413
126.027
117.693
120.907
119.76
123.773
125.653
123.133
124.227
127.16
132.013
134.053
125.253
123.613
123.373
120.227
119.667
108.893
106.52
103.44
110.2
105.747
112.173
112.547
117.253
112.213
116.267
117.667
123.067
125.8
129.92
135.613
136.36
144.587
151.413
157.613
161.627
166.373
169.36
172.373
174.92
174.84
176.76
175.413
178.04
182.307
182.76
185.533
188.92
189.307
188.187
190.613
191.213
191.493
192.947
192.973
192.76
194.987
195.133
193.92
191.053
193.107
192.627
192.813
191.853
191.28
187.72
186.08
183.32
182.48
182
180.587
179.467
178.28
177.253
173.427
173.093
172.653
174.933
172.413
169.8
169.293
168.68
164.88
159.68
155.68
151.693
151.613
